,time stamp,Head X position,Head Y position,Head Z position,Head X rotation,Head Y rotation,Head Z rotation,Lhand X position,Lhand Y position,Lhand Z position,Lhand X rotation,Lhand Y rotation,Lhand Z rotation,Rhand X position,Rhand Y position,Rhand Z position,Rhand X rotation,Rhand Y rotation,Rhand Z rotation
,3/28/2022 12:19:59 PM,-1.35695,1.690446,0.4171229,-0.146512,0.6977105,-0.6315874,-0.7734841,1.732953,-0.5079042,0.3464597,0.2595621,0.3464015,-2.728799,2.153348,0.210456,0,0.8223192,0
,3/28/2022 12:19:59 PM,-1.357395,1.687627,0.4167483,-0.1530997,0.6921217,-0.6326464,-0.7735707,1.732953,-0.5077578,0.3464598,0.2595623,0.3464011,-2.728469,2.153348,0.2104646,0,0.8223193,0
,3/28/2022 12:19:59 PM,-1.3587,1.680857,0.4160886,-0.168777,0.6779427,-0.6354979,-0.7732018,1.732953,-0.5084327,0.3464603,0.2595628,0.3464002,-2.729963,2.153348,0.2104762,0,0.8223193,0
,3/28/2022 12:19:59 PM,-1.356261,1.67996,0.4161876,-0.1731184,0.6713184,-0.644457,-0.7733222,1.732953,-0.5082127,0.34646,0.2595622,0.3464005,-2.729476,2.153348,0.2104726,0,0.8223193,0
,3/28/2022 12:19:59 PM,-1.355019,1.679486,0.4163307,-0.1753101,0.6678097,-0.6491604,-0.773304,1.732953,-0.5082488,0.3464598,0.2595618,0.3464006,-2.729554,2.153348,0.2104759,0,0.8223193,0
,3/28/2022 12:19:59 PM,-1.353759,1.678991,0.4165458,-0.1775203,0.6641448,-0.6540424,-0.7732222,1.732953,-0.5083971,0.3464596,0.2595616,0.3464007,-2.729883,2.153348,0.2104771,0,0.8223194,0
,3/28/2022 12:19:59 PM,-1.352519,1.680234,0.4177366,-0.1737394,0.6694111,-0.652083,-0.7733307,1.732953,-0.5082,0.3464594,0.2595618,0.3464007,-2.729446,2.153348,0.2104751,0,0.8223193,0
,3/28/2022 12:19:59 PM,-1.350741,1.682596,0.4198799,-0.1662166,0.6796271,-0.6472826,-0.7732129,1.732953,-0.5084131,0.3464594,0.2595626,0.3464008,-2.729919,2.153348,0.2104762,0,0.8223194,0
,3/28/2022 12:19:59 PM,-1.349982,1.684504,0.4211205,-0.1614042,0.6863125,-0.6447345,-0.7733632,1.732953,-0.508141,0.3464598,0.2595628,0.3464009,-2.729315,2.153348,0.2104745,0,0.8223194,0
,3/28/2022 12:19:59 PM,-1.349284,1.686449,0.4224589,-0.1564895,0.6928784,-0.6422906,-0.7733022,1.732953,-0.5082462,0.3464601,0.2595631,0.3464011,-2.729552,2.153348,0.2104704,0,0.8223194,0
,3/28/2022 12:19:59 PM,-1.348774,1.688547,0.4234363,-0.1524576,0.6973842,-0.6413975,-0.773223,1.732953,-0.5083951,0.3464604,0.2595629,0.3464011,-2.729879,2.153348,0.2104766,0,0.8223194,0
,3/28/2022 12:19:59 PM,-1.348384,1.690824,0.4240957,-0.1490912,0.7003516,-0.6417156,-0.7732218,1.732953,-0.5083965,0.3464605,0.2595621,0.346401,-2.729883,2.153348,0.2104758,0,0.8223193,0
,3/28/2022 12:19:59 PM,-1.347793,1.693477,0.424655,-0.1457569,0.702715,-0.6439193,-0.773208,1.732953,-0.5084221,0.3464606,0.2595619,0.3464008,-2.729939,2.153348,0.2104765,0,0.8223193,0
,3/28/2022 12:20:00 PM,-1.347367,1.695087,0.4248889,-0.1440087,0.703626,-0.6460767,-0.7732089,1.732953,-0.5084206,0.3464605,0.259562,0.3464005,-2.729936,2.153348,0.2104764,0,0.8223194,0
,3/28/2022 12:20:00 PM,-1.346941,1.696703,0.4251238,-0.1422566,0.704485,-0.648222,-0.7732038,1.732953,-0.5084295,0.3464605,0.2595622,0.3464003,-2.729956,2.153348,0.2104765,0,0.8223194,0
,3/28/2022 12:20:00 PM,-1.346842,1.697076,0.4251779,-0.1418526,0.7046754,-0.6487142,-0.7732019,1.732953,-0.508433,0.3464604,0.2595622,0.3464002,-2.729963,2.153348,0.2104764,0,0.8223193,0
,3/28/2022 12:20:00 PM,-1.346068,1.698398,0.4261411,-0.1392929,0.7071031,-0.6490314,-0.7732228,1.732953,-0.5083952,0.3464604,0.2595626,0.3464002,-2.729879,2.153348,0.2104766,0,0.8223193,0
